dataset,column,inferred_type,non_null_count,distinct_count,description
regulatory_requests.csv,notes,string,4,4,Synthetic field `notes` in regulatory_requests.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,record_id,string,5,5,Synthetic field `record_id` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,entity_id,string,5,4,Synthetic field `entity_id` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,status,string,5,5,Synthetic field `status` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,value,string,5,5,Synthetic field `value` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,source_system,string,5,5,Synthetic field `source_system` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_collateral.csv,notes,string,5,5,Synthetic field `notes` in reinsurance_collateral.csv; interpret using case context and authority controls.
reinsurance_events.csv,record_id,string,5,5,Synthetic field `record_id` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,entity_id,string,5,4,Synthetic field `entity_id` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,status,string,5,5,Synthetic field `status` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,value,string,5,5,Synthetic field `value` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,source_system,string,5,5,Synthetic field `source_system` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_events.csv,notes,string,5,5,Synthetic field `notes` in reinsurance_events.csv; interpret using case context and authority controls.
reinsurance_notices.csv,record_id,string,4,4,Synthetic field `record_id` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,entity_id,string,4,4,Synthetic field `entity_id` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,status,string,4,4,Synthetic field `status` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,value,string,4,4,Synthetic field `value` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,source_system,string,4,4,Synthetic field `source_system` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_notices.csv,notes,string,4,4,Synthetic field `notes` in reinsurance_notices.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,treaty_id,string,2,2,Synthetic field `treaty_id` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,cedent,string,2,2,Synthetic field `cedent` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,reinsurer,string,2,2,Synthetic field `reinsurer` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,perils,string,2,2,Synthetic field `perils` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,attachment,number,2,2,Synthetic field `attachment` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,limit,number,2,2,Synthetic field `limit` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,currency,string,2,2,Synthetic field `currency` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,hours_clause,string,2,2,Synthetic field `hours_clause` in reinsurance_treaties.csv; interpret using case context and authority controls.
reinsurance_treaties.csv,wording_status,string,2,2,Synthetic field `wording_status` in reinsurance_treaties.csv; interpret using case context and authority controls.
renewal_offers.csv,record_id,string,4,4,Synthetic field `record_id` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,entity_id,string,4,4,Synthetic field `entity_id` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,status,string,4,4,Synthetic field `status` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,value,string,4,4,Synthetic field `value` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,source_system,string,4,4,Synthetic field `source_system` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in renewal_offers.csv; interpret using case context and authority controls.
renewal_offers.csv,notes,string,4,4,Synthetic field `notes` in renewal_offers.csv; interpret using case context and authority controls.
renewals.csv,record_id,string,5,5,Synthetic field `record_id` in renewals.csv; interpret using case context and authority controls.
renewals.csv,entity_id,string,5,4,Synthetic field `entity_id` in renewals.csv; interpret using case context and authority controls.
renewals.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in renewals.csv; interpret using case context and authority controls.
renewals.csv,status,string,5,5,Synthetic field `status` in renewals.csv; interpret using case context and authority controls.
renewals.csv,value,string,5,5,Synthetic field `value` in renewals.csv; interpret using case context and authority controls.
renewals.csv,source_system,string,5,5,Synthetic field `source_system` in renewals.csv; interpret using case context and authority controls.
renewals.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in renewals.csv; interpret using case context and authority controls.
renewals.csv,notes,string,5,5,Synthetic field `notes` in renewals.csv; interpret using case context and authority controls.
repair_estimates.csv,record_id,string,5,5,Synthetic field `record_id` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,entity_id,string,5,4,Synthetic field `entity_id` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,status,string,5,5,Synthetic field `status` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,value,string,5,5,Synthetic field `value` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,source_system,string,5,5,Synthetic field `source_system` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in repair_estimates.csv; interpret using case context and authority controls.
repair_estimates.csv,notes,string,5,5,Synthetic field `notes` in repair_estimates.csv; interpret using case context and authority controls.
repair_network.csv,record_id,string,4,4,Synthetic field `record_id` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,entity_id,string,4,4,Synthetic field `entity_id` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,status,string,4,4,Synthetic field `status` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,value,string,4,4,Synthetic field `value` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,source_system,string,4,4,Synthetic field `source_system` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in repair_network.csv; interpret using case context and authority controls.
repair_network.csv,notes,string,4,4,Synthetic field `notes` in repair_network.csv; interpret using case context and authority controls.
reserving_assumptions.csv,record_id,string,5,5,Synthetic field `record_id` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,entity_id,string,5,4,Synthetic field `entity_id` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,status,string,5,5,Synthetic field `status` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,value,string,5,5,Synthetic field `value` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,source_system,string,5,5,Synthetic field `source_system` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in reserving_assumptions.csv; interpret using case context and authority controls.
reserving_assumptions.csv,notes,string,5,5,Synthetic field `notes` in reserving_assumptions.csv; interpret using case context and authority controls.
retention_rules.csv,record_id,string,5,5,Synthetic field `record_id` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,entity_id,string,5,4,Synthetic field `entity_id` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,status,string,5,5,Synthetic field `status` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,value,string,5,5,Synthetic field `value` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,source_system,string,5,5,Synthetic field `source_system` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in retention_rules.csv; interpret using case context and authority controls.
retention_rules.csv,notes,string,5,5,Synthetic field `notes` in retention_rules.csv; interpret using case context and authority controls.
reviewer_feedback.csv,record_id,string,5,5,Synthetic field `record_id` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,entity_id,string,5,4,Synthetic field `entity_id` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,status,string,5,5,Synthetic field `status` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,value,string,5,5,Synthetic field `value` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,source_system,string,5,5,Synthetic field `source_system` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in reviewer_feedback.csv; interpret using case context and authority controls.
reviewer_feedback.csv,notes,string,5,5,Synthetic field `notes` in reviewer_feedback.csv; interpret using case context and authority controls.
risk_register_seed.csv,record_id,string,4,4,Synthetic field `record_id` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,entity_id,string,4,4,Synthetic field `entity_id` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,status,string,4,4,Synthetic field `status` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,value,string,4,4,Synthetic field `value` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,source_system,string,4,4,Synthetic field `source_system` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in risk_register_seed.csv; interpret using case context and authority controls.
risk_register_seed.csv,notes,string,4,4,Synthetic field `notes` in risk_register_seed.csv; interpret using case context and authority controls.
roles.csv,record_id,string,4,4,Synthetic field `record_id` in roles.csv; interpret using case context and authority controls.
roles.csv,entity_id,string,4,4,Synthetic field `entity_id` in roles.csv; interpret using case context and authority controls.
roles.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in roles.csv; interpret using case context and authority controls.
roles.csv,status,string,4,4,Synthetic field `status` in roles.csv; interpret using case context and authority controls.
roles.csv,value,string,4,4,Synthetic field `value` in roles.csv; interpret using case context and authority controls.
roles.csv,source_system,string,4,4,Synthetic field `source_system` in roles.csv; interpret using case context and authority controls.
roles.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in roles.csv; interpret using case context and authority controls.
roles.csv,notes,string,4,4,Synthetic field `notes` in roles.csv; interpret using case context and authority controls.
sales_interactions.csv,record_id,string,5,5,Synthetic field `record_id` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,entity_id,string,5,4,Synthetic field `entity_id` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,status,string,5,5,Synthetic field `status` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,value,string,5,5,Synthetic field `value` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,source_system,string,5,5,Synthetic field `source_system` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in sales_interactions.csv; interpret using case context and authority controls.
sales_interactions.csv,notes,string,5,5,Synthetic field `notes` in sales_interactions.csv; interpret using case context and authority controls.
sanctions_screening.csv,record_id,string,5,5,Synthetic field `record_id` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,entity_id,string,5,4,Synthetic field `entity_id` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,status,string,5,5,Synthetic field `status` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,value,string,5,5,Synthetic field `value` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,source_system,string,5,5,Synthetic field `source_system` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in sanctions_screening.csv; interpret using case context and authority controls.
sanctions_screening.csv,notes,string,5,5,Synthetic field `notes` in sanctions_screening.csv; interpret using case context and authority controls.
security_events.csv,record_id,string,6,6,Synthetic field `record_id` in security_events.csv; interpret using case context and authority controls.
security_events.csv,entity_id,string,6,4,Synthetic field `entity_id` in security_events.csv; interpret using case context and authority controls.
security_events.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in security_events.csv; interpret using case context and authority controls.
security_events.csv,status,string,6,5,Synthetic field `status` in security_events.csv; interpret using case context and authority controls.
security_events.csv,value,string,6,6,Synthetic field `value` in security_events.csv; interpret using case context and authority controls.
security_events.csv,source_system,string,6,5,Synthetic field `source_system` in security_events.csv; interpret using case context and authority controls.
security_events.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in security_events.csv; interpret using case context and authority controls.
security_events.csv,notes,string,6,6,Synthetic field `notes` in security_events.csv; interpret using case context and authority controls.
service_levels.csv,record_id,string,4,4,Synthetic field `record_id` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,entity_id,string,4,4,Synthetic field `entity_id` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,status,string,4,4,Synthetic field `status` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,value,string,4,4,Synthetic field `value` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,source_system,string,4,4,Synthetic field `source_system` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in service_levels.csv; interpret using case context and authority controls.
service_levels.csv,notes,string,4,4,Synthetic field `notes` in service_levels.csv; interpret using case context and authority controls.
source_authority.csv,record_id,string,5,5,Synthetic field `record_id` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,entity_id,string,5,4,Synthetic field `entity_id` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,status,string,5,5,Synthetic field `status` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,value,string,5,5,Synthetic field `value` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,source_system,string,5,5,Synthetic field `source_system` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in source_authority.csv; interpret using case context and authority controls.
source_authority.csv,notes,string,5,5,Synthetic field `notes` in source_authority.csv; interpret using case context and authority controls.
source_systems.csv,record_id,string,4,4,Synthetic field `record_id` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,entity_id,string,4,4,Synthetic field `entity_id` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,status,string,4,4,Synthetic field `status` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,value,string,4,4,Synthetic field `value` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,source_system,string,4,4,Synthetic field `source_system` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in source_systems.csv; interpret using case context and authority controls.
source_systems.csv,notes,string,4,4,Synthetic field `notes` in source_systems.csv; interpret using case context and authority controls.
staff_rates.csv,record_id,string,6,6,Synthetic field `record_id` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,entity_id,string,6,4,Synthetic field `entity_id` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,status,string,6,5,Synthetic field `status` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,value,string,6,6,Synthetic field `value` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,source_system,string,6,5,Synthetic field `source_system` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in staff_rates.csv; interpret using case context and authority controls.
staff_rates.csv,notes,string,6,6,Synthetic field `notes` in staff_rates.csv; interpret using case context and authority controls.
stakeholders.csv,record_id,string,5,5,Synthetic field `record_id` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,entity_id,string,5,4,Synthetic field `entity_id` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,status,string,5,5,Synthetic field `status` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,value,string,5,5,Synthetic field `value` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,source_system,string,5,5,Synthetic field `source_system` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in stakeholders.csv; interpret using case context and authority controls.
stakeholders.csv,notes,string,5,5,Synthetic field `notes` in stakeholders.csv; interpret using case context and authority controls.
strategy_conflicts.csv,record_id,string,5,5,Synthetic field `record_id` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,entity_id,string,5,4,Synthetic field `entity_id` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,status,string,5,5,Synthetic field `status` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,value,string,5,5,Synthetic field `value` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,source_system,string,5,5,Synthetic field `source_system` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in strategy_conflicts.csv; interpret using case context and authority controls.
strategy_conflicts.csv,notes,string,5,5,Synthetic field `notes` in strategy_conflicts.csv; interpret using case context and authority controls.
subrogation_cases.csv,record_id,string,5,5,Synthetic field `record_id` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,entity_id,string,5,4,Synthetic field `entity_id` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,status,string,5,5,Synthetic field `status` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,value,string,5,5,Synthetic field `value` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,source_system,string,5,5,Synthetic field `source_system` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in subrogation_cases.csv; interpret using case context and authority controls.
subrogation_cases.csv,notes,string,5,5,Synthetic field `notes` in subrogation_cases.csv; interpret using case context and authority controls.
suitability_records.csv,record_id,string,5,5,Synthetic field `record_id` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,entity_id,string,5,4,Synthetic field `entity_id` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,status,string,5,5,Synthetic field `status` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,value,string,5,5,Synthetic field `value` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,source_system,string,5,5,Synthetic field `source_system` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in suitability_records.csv; interpret using case context and authority controls.
suitability_records.csv,notes,string,5,5,Synthetic field `notes` in suitability_records.csv; interpret using case context and authority controls.
supply_dependencies.csv,record_id,string,5,5,Synthetic field `record_id` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,entity_id,string,5,4,Synthetic field `entity_id` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,status,string,5,5,Synthetic field `status` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,value,string,5,5,Synthetic field `value` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,source_system,string,5,5,Synthetic field `source_system` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in supply_dependencies.csv; interpret using case context and authority controls.
supply_dependencies.csv,notes,string,5,5,Synthetic field `notes` in supply_dependencies.csv; interpret using case context and authority controls.
system_inventory.csv,record_id,string,5,5,Synthetic field `record_id` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,entity_id,string,5,4,Synthetic field `entity_id` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,status,string,5,5,Synthetic field `status` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,value,string,5,5,Synthetic field `value` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,source_system,string,5,5,Synthetic field `source_system` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in system_inventory.csv; interpret using case context and authority controls.
system_inventory.csv,notes,string,5,5,Synthetic field `notes` in system_inventory.csv; interpret using case context and authority controls.
telematics_events.csv,record_id,string,6,6,Synthetic field `record_id` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,entity_id,string,6,4,Synthetic field `entity_id` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,event_time,datetime_or_date,6,5,Synthetic field `event_time` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,status,string,6,5,Synthetic field `status` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,value,string,6,6,Synthetic field `value` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,source_system,string,6,5,Synthetic field `source_system` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,jurisdiction,string,6,5,Synthetic field `jurisdiction` in telematics_events.csv; interpret using case context and authority controls.
telematics_events.csv,notes,string,6,6,Synthetic field `notes` in telematics_events.csv; interpret using case context and authority controls.
tenant_boundaries.csv,record_id,string,5,5,Synthetic field `record_id` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,entity_id,string,5,4,Synthetic field `entity_id` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,status,string,5,5,Synthetic field `status` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,value,string,5,5,Synthetic field `value` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,source_system,string,5,5,Synthetic field `source_system` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in tenant_boundaries.csv; interpret using case context and authority controls.
tenant_boundaries.csv,notes,string,5,5,Synthetic field `notes` in tenant_boundaries.csv; interpret using case context and authority controls.
terminology_versions.csv,record_id,string,5,5,Synthetic field `record_id` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,entity_id,string,5,4,Synthetic field `entity_id` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,status,string,5,5,Synthetic field `status` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,value,string,5,5,Synthetic field `value` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,source_system,string,5,5,Synthetic field `source_system` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in terminology_versions.csv; interpret using case context and authority controls.
terminology_versions.csv,notes,string,5,5,Synthetic field `notes` in terminology_versions.csv; interpret using case context and authority controls.
timezone_rules.csv,record_id,string,5,5,Synthetic field `record_id` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,entity_id,string,5,4,Synthetic field `entity_id` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,event_time,datetime_or_date,5,5,Synthetic field `event_time` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,status,string,5,5,Synthetic field `status` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,value,string,5,5,Synthetic field `value` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,source_system,string,5,5,Synthetic field `source_system` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,jurisdiction,string,5,5,Synthetic field `jurisdiction` in timezone_rules.csv; interpret using case context and authority controls.
timezone_rules.csv,notes,string,5,5,Synthetic field `notes` in timezone_rules.csv; interpret using case context and authority controls.
token_budgets.csv,record_id,string,4,4,Synthetic field `record_id` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,entity_id,string,4,4,Synthetic field `entity_id` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,event_time,datetime_or_date,4,4,Synthetic field `event_time` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,status,string,4,4,Synthetic field `status` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,value,string,4,4,Synthetic field `value` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,source_system,string,4,4,Synthetic field `source_system` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,jurisdiction,string,4,4,Synthetic field `jurisdiction` in token_budgets.csv; interpret using case context and authority controls.
token_budgets.csv,notes,string,4,4,Synthetic field `notes` in token_budgets.csv; interpret using case context and authority controls.
tool_catalog.csv,record_id,string,5,5,Synthetic field `record_id` in tool_catalog.csv; interpret using case context and authority controls.
tool_catalog.csv,entity_id,string,5,4,Synthetic field `entity_id` in tool_catalog.csv; interpret using case context and authority controls.
